217	195946	70	1032	102952
218	195932	68	967	103033
219	195919	66	898	103117
220	195910	65	843	103182
221	195894	68	782	103256
222	195881	65	745	103309
223	195873	59	702	103366
224	195859	60	668	103413
225	195845	65	623	103467
226	195837	57	584	103522
227	195830	51	550	103569
228	195822	51	513	103614
229	195811	48	479	103662
230	195802	43	460	103695
231	195792	45	433	103730
232	195787	43	411	103759
233	195783	39	399	103779
234	195777	34	386	103803
235	195774	28	370	103828
236	195769	23	350	103858
237	195759	28	334	103879
238	195755	28	321	103896
239	195750	27	310	103913
240	195745	29	286	103940
241	195740	29	268	103963
242	195731	28	257	103984
243	195730	25	245	104000
244	195724	26	235	104015
245	195718	27	230	104025
246	195717	23	222	104038
247	195712	19	215	104054
248	195712	18	202	104068
249	195708	16	195	104081
250	195707	11	192	104090
251	195705	12	177	104106
252	195701	11	169	104119
253	195695	17	161	104127
254	195694	14	151	104141
255	195689	18	138	104155
256	195687	18	132	104163
257	195684	17	129	104170
258	195681	14	127	104178
259	195681	13	117	104189
260	195680	9	113	104198
261	195677	10	105	104208
262	195677	7	103	104213
263	195675	6	102	104217
264	195674	7	96	104223
265	195673	7	94	104226
266	195672	5	92	104231
267	195671	6	82	104241
268	195670	5	80	104245
269	195670	4	76	104250
270	195669	4	72	104255
271	195669	3	68	104260
272	195668	3	60	104269
273	195667	3	60	104270
274	195665	5	54	104276
275	195663	6	49	104282
276	195663	6	48	104283
277	195663	5	44	104288
278	195661	6	45	104288
279	195660	5	43	104292
280	195659	4	44	104293
281	195659	4	42	104295
282	195659	4	38	104299
283	195659	2	34	104305
284	195657	3	34	104306
285	195655	4	30	104311
286	195654	5	28	104313
287	195654	5	25	104316
288	195654	5	22	104319
289	195654	3	24	104319
290	195654	1	25	104320
291	195654	0	23	104323
292	195654	0	23	104323
293	195654	0	21	104325
294	195654	0	20	104326
295	195653	1	19	104327
296	195653	1	18	104328
297	195653	1	17	104329
298	195653	1	16	104330
299	195653	1	16	104330
300	195653	0	16	104331
301	195653	0	16	104331
302	195653	0	15	104332
303	195653	0	14	104333
304	195653	0	12	104335
305	195652	1	10	104337
306	195652	1	10	104337
307	195652	1	10	104337
308	195652	1	8	104339
309	195652	1	7	104340
310	195652	0	7	104341
311	195652	0	7	104341
312	195652	0	7	104341
313	195652	0	7	104341
314	195652	0	5	104343
315	195652	0	3	104345
316	195652	0	2	104346
317	195652	0	2	104346
318	195652	0	2	104346
319	195652	0	2	104346
320	195652	0	2	104346
321	195652	0	2	104346
322	195652	0	2	104346
323	195652	0	2	104346
324	195652	0	2	104346
325	195652	0	1	104347
326	195652	0	1	104347
327	195652	0	1	104347
328	195652	0	1	104347
329	195652	0	1	104347
330	195652	0	1	104347
331	195652	0	1	104347
332	195652	0	1	104347
333	195652	0	1	104347
334	195652	0	1	104347
